time_betw_scan_hours,CA,YM,Class,dea_eff,cluster efficency - 5 clusters
8623.000,2.683,7.189,0.000,0.460,1.000
1387.000,2.570,7.021,0.000,0.520,1.000
3.000,2.681,6.605,0.000,0.520,1.000
2623.000,2.510,6.126,0.000,0.760,2.000
4426.000,2.440,6.899,0.000,0.430,4.000
436.000,2.414,6.626,0.000,0.900,0.000
3218.000,2.670,6.641,0.000,0.510,1.000
921.000,2.643,6.328,0.000,0.680,2.000
1176.000,2.518,5.817,0.000,0.470,1.000
2669.000,2.690,6.214,0.000,0.460,1.000
1494.000,2.743,6.510,0.000,0.550,1.000
1378.000,2.630,5.278,0.000,0.970,0.000
1136.000,2.466,5.819,0.000,0.720,2.000
457.000,2.439,6.408,0.000,0.540,1.000
1066.000,2.517,6.862,0.000,1.000,0.000
995.000,2.780,5.663,0.000,0.620,3.000
1967.000,2.701,6.443,0.000,0.410,4.000
1632.000,2.640,6.064,0.000,0.600,3.000
1457.000,2.669,7.021,0.000,0.670,2.000
143.000,2.456,6.558,0.000,0.610,3.000
54.000,2.595,6.278,0.000,0.670,2.000
143.000,2.870,5.650,0.000,0.790,2.000
4016.000,2.720,5.678,0.000,0.490,1.000
1544.000,2.672,6.728,0.000,0.800,2.000
841.000,2.805,6.841,0.000,0.810,0.000
1095.000,2.730,7.214,0.000,0.580,3.000
107.000,2.683,7.079,0.000,0.660,2.000
2894.000,2.566,6.530,0.000,0.630,3.000
4621.000,2.584,7.198,0.000,0.740,2.000
1338.000,3.005,6.131,0.000,0.660,2.000
1222.000,2.600,6.914,0.000,0.550,1.000
1227.000,2.692,6.760,0.000,1.000,0.000
1487.000,2.469,7.020,0.000,0.720,2.000
1586.000,2.542,6.300,0.000,0.660,2.000
1441.000,2.963,5.543,0.000,0.940,0.000
2763.000,2.800,7.231,0.000,0.700,2.000
1119.000,2.463,6.425,0.000,0.660,2.000
3046.000,2.729,6.770,0.000,0.590,3.000
1416.000,2.852,7.047,0.000,0.660,2.000
1976.000,2.524,7.060,0.000,0.570,3.000
10085.000,2.626,6.330,0.000,0.440,4.000
5588.000,2.891,7.313,0.000,0.710,2.000
2529.000,2.456,6.537,0.000,0.690,2.000
886.000,2.423,5.636,0.000,0.940,0.000
1091.000,2.809,6.767,0.000,0.260,4.000
3406.000,2.360,6.267,0.000,0.560,3.000
6352.000,2.499,6.453,0.000,0.660,2.000
1723.000,2.590,5.588,0.000,0.450,1.000
2684.000,2.566,6.938,0.000,0.610,3.000
7636.000,2.670,6.660,0.000,0.470,1.000
3562.000,2.594,6.852,0.000,0.530,1.000
473.000,2.441,6.353,0.000,0.910,0.000
1496.000,2.667,7.042,0.000,0.640,3.000
1429.000,2.513,6.771,0.000,0.550,1.000
2617.000,2.535,6.369,0.000,0.620,3.000
2456.000,2.681,6.931,0.000,0.670,2.000
6161.000,2.511,6.921,0.000,0.590,3.000
1336.000,2.620,6.252,0.000,0.630,3.000
60.000,2.639,6.334,0.000,0.420,4.000
340.000,2.647,7.217,0.000,0.570,3.000
1073.000,2.377,6.449,0.000,0.990,0.000
5491.000,2.150,6.635,0.000,0.800,2.000
4460.000,2.420,6.341,0.000,0.400,4.000
897.000,2.790,6.675,0.000,0.440,4.000
1529.000,2.717,6.908,0.000,0.820,0.000
1076.000,2.668,5.812,0.000,0.650,3.000
1128.000,2.406,5.833,0.000,0.690,2.000
4482.000,2.684,7.218,0.000,0.440,4.000
2701.000,2.650,6.430,0.000,0.570,3.000
4429.000,2.653,6.767,0.000,0.550,1.000
1530.000,2.482,6.575,0.000,0.430,4.000
1489.000,2.751,6.570,0.000,0.630,3.000
1596.000,2.636,7.121,0.000,0.620,3.000
6299.000,2.350,5.411,0.000,0.610,3.000
1634.000,2.708,5.594,0.000,0.830,0.000
7184.000,2.195,6.682,0.000,0.720,2.000
1628.000,2.362,6.956,0.000,0.630,3.000
1031.000,2.601,6.365,0.000,0.690,2.000
1197.000,2.465,6.541,0.000,0.680,2.000
2771.000,2.744,6.612,0.000,0.410,4.000
2513.000,2.663,7.015,0.000,0.740,2.000
1261.000,2.419,6.483,0.000,0.520,1.000
1347.000,2.773,7.053,0.000,0.720,2.000
271.000,2.670,6.970,0.000,0.490,1.000
1193.000,2.685,6.446,0.000,0.730,2.000
14407.000,2.865,7.039,0.000,0.660,2.000
1210.000,2.570,6.936,0.000,0.770,2.000
2988.000,2.463,7.031,0.000,0.740,2.000
896.000,2.758,6.946,0.000,0.700,2.000
1626.000,2.435,6.906,0.000,0.800,2.000
4454.000,2.780,5.844,0.000,0.550,1.000
3865.000,2.640,7.021,0.000,0.800,2.000
1340.000,2.710,6.824,0.000,0.680,2.000
3736.000,2.555,5.415,0.000,0.780,2.000
1360.000,2.530,6.004,0.000,0.760,2.000
46.000,2.665,6.524,0.000,0.320,4.000
8500.000,2.415,6.365,0.000,0.540,1.000
83.000,2.716,5.522,0.000,0.760,2.000
1463.000,2.566,6.764,0.000,0.700,2.000
344.000,2.697,6.942,0.000,0.590,3.000
10104.000,2.667,6.670,0.000,0.540,1.000
1600.000,2.669,7.070,0.000,0.680,2.000
1018.000,2.471,6.618,0.000,0.500,1.000
9197.000,2.464,6.409,0.000,0.540,1.000
1226.000,2.390,6.399,0.000,0.570,3.000
2869.000,2.418,5.806,0.000,0.580,3.000
6017.000,2.563,6.771,0.000,0.830,0.000
1464.000,2.737,6.540,0.000,0.610,3.000
2844.000,2.970,7.220,0.000,0.440,4.000
7094.000,2.432,6.168,0.000,0.330,4.000
1194.000,2.616,7.363,0.000,0.550,1.000
1504.000,2.649,6.800,0.000,0.700,2.000
76.000,2.569,6.822,0.000,0.580,3.000
1485.000,2.500,7.372,0.000,0.690,2.000
7766.000,2.773,6.668,0.000,0.600,3.000
2081.000,2.578,5.721,0.000,0.600,3.000
3051.000,2.840,6.280,0.000,0.480,1.000
1537.000,2.498,7.320,0.000,0.520,1.000
346.000,2.566,6.642,0.000,0.780,2.000
937.000,2.753,6.454,0.000,0.550,1.000
4041.000,2.680,6.091,0.000,0.760,2.000
2681.000,2.804,6.414,0.000,0.450,1.000
2886.000,2.536,7.039,0.000,0.730,2.000
945.000,2.571,6.053,0.000,0.550,1.000
1766.000,2.333,6.118,0.000,0.950,0.000
2874.000,2.560,6.099,0.000,0.510,1.000
4228.000,2.620,6.930,0.000,0.550,1.000
189.000,2.775,6.817,0.000,0.720,2.000
938.000,2.758,5.738,0.000,0.360,4.000
910.000,2.834,6.259,0.000,0.620,3.000
1682.000,2.585,6.076,0.000,0.430,4.000
2970.000,2.771,6.635,0.000,0.520,1.000
195.000,2.710,7.025,0.000,0.830,0.000
10364.000,2.752,6.393,0.000,0.720,2.000
7766.000,2.658,7.059,0.000,0.670,2.000
87.000,2.396,7.254,0.000,0.720,2.000
6341.000,2.485,5.453,0.000,0.630,3.000
1408.000,2.459,7.085,0.000,0.630,3.000
1340.000,2.671,6.799,0.000,0.820,0.000
1110.000,2.751,6.414,0.000,0.900,0.000
1340.000,2.535,6.482,0.000,0.890,0.000
1548.000,2.582,6.106,0.000,0.700,2.000
579.000,2.533,7.080,0.000,0.430,4.000
1077.000,2.870,6.752,0.000,0.660,2.000
1050.000,2.770,6.508,0.000,0.490,1.000
1717.000,2.532,7.131,0.000,0.750,2.000
1478.000,2.705,7.070,0.000,0.610,3.000
1169.000,2.576,6.940,0.000,0.590,3.000
2861.000,2.790,5.323,0.000,0.700,2.000
3810.000,2.795,6.572,0.000,0.340,4.000
5780.000,2.609,7.058,0.000,0.640,3.000
12.000,2.458,6.776,0.000,0.750,2.000
450.000,2.813,6.983,0.000,1.000,0.000
74.000,2.858,7.144,0.000,0.680,2.000
118.000,2.479,5.895,0.000,0.810,0.000
2736.000,2.574,6.638,0.000,0.680,2.000
2989.000,2.676,6.731,0.000,0.670,2.000
1340.000,2.504,6.401,0.000,0.550,1.000
4139.000,2.590,7.070,0.000,0.690,2.000
1432.000,2.474,7.184,0.000,0.760,2.000
8437.000,2.712,6.969,0.000,0.610,3.000
7532.000,2.519,6.509,0.000,0.520,1.000
441.000,2.726,5.702,0.000,1.000,0.000
532.000,2.702,6.773,0.000,0.660,2.000
2794.000,2.703,5.449,0.000,0.630,3.000
1676.000,3.049,7.362,0.000,0.650,3.000
1731.000,2.710,6.565,0.000,0.490,1.000
3358.000,2.601,6.559,0.000,0.780,2.000
2804.000,2.348,6.790,0.000,0.680,2.000
8995.000,2.733,7.058,0.000,0.790,2.000
1080.000,2.990,5.914,0.000,0.830,0.000
2432.000,2.677,7.361,0.000,0.690,2.000
1003.000,2.513,5.724,0.000,0.710,2.000
1432.000,2.372,5.818,0.000,0.760,2.000
1230.000,2.445,6.657,0.000,0.670,2.000
1942.000,2.320,6.776,0.000,0.900,0.000
70.000,2.459,6.520,0.000,0.620,3.000
1135.000,2.408,6.079,0.000,0.890,0.000
2624.000,3.058,5.934,0.000,0.660,2.000
1333.000,2.532,5.895,0.000,0.980,0.000
3308.000,2.522,6.990,0.000,0.710,2.000
230.000,2.690,6.292,0.000,0.720,2.000
3069.000,2.729,6.859,0.000,0.750,2.000
225.000,2.678,7.035,0.000,0.740,2.000
1634.000,2.494,6.441,0.000,0.820,0.000
1668.000,2.670,7.036,0.000,0.740,2.000
4482.000,2.711,7.014,0.000,0.490,1.000
900.000,2.417,6.404,0.000,0.570,3.000
14396.000,2.665,7.183,0.000,0.690,2.000
6108.000,2.554,6.358,0.000,0.530,1.000
1555.000,2.489,7.110,0.000,0.620,3.000
1532.000,2.640,6.628,0.000,0.650,3.000
4867.000,2.673,6.674,0.000,0.570,3.000
1628.000,2.590,5.858,0.000,0.580,3.000
2953.000,2.550,6.521,0.000,1.000,0.000
1545.000,2.900,7.224,0.000,0.550,1.000
304.000,2.455,6.316,0.000,0.750,2.000
9609.000,2.673,5.833,0.000,0.580,3.000
1616.000,2.582,6.469,0.000,0.910,0.000
1328.000,2.703,6.295,0.000,1.000,0.000
612.000,2.669,6.732,0.000,0.730,2.000
1651.000,2.820,6.573,0.000,0.740,2.000
900.000,2.410,6.714,0.000,0.540,1.000
5511.000,2.330,6.384,0.000,0.580,3.000
5709.000,2.541,5.869,0.000,0.540,1.000
4990.000,2.564,6.441,0.000,0.710,2.000
3210.000,2.640,6.966,0.000,0.720,2.000
1842.000,2.670,7.214,0.000,0.660,2.000
1246.000,2.570,6.581,0.000,0.610,3.000
1696.000,2.478,6.893,0.000,0.770,2.000
258.000,2.806,6.541,0.000,0.570,3.000
1737.000,3.014,6.076,0.000,0.530,1.000
4190.000,2.454,6.238,0.000,0.610,3.000
3244.000,2.110,6.564,0.000,1.000,0.000
1187.000,2.679,7.027,0.000,0.970,0.000
34.000,2.845,6.954,0.000,0.640,3.000
1046.000,2.606,6.762,0.000,0.550,1.000
3008.000,2.441,6.173,0.000,0.470,1.000
1487.000,2.564,7.145,0.000,0.770,2.000
5918.000,2.536,6.715,0.000,0.630,3.000
314.000,2.386,7.257,0.000,0.620,3.000
1457.000,2.450,7.303,0.000,0.600,3.000
5957.000,2.517,5.961,0.000,0.700,2.000
972.000,2.704,6.710,0.000,0.490,1.000
2527.000,2.610,6.798,0.000,0.800,2.000
1438.000,2.468,6.821,0.000,0.600,3.000
1372.000,2.556,6.941,0.000,0.740,2.000
42.000,2.591,6.994,0.000,0.730,2.000
2907.000,2.802,7.341,0.000,0.610,3.000
140.000,2.694,6.800,0.000,0.660,2.000
1658.000,2.450,6.344,0.000,0.950,0.000
1777.000,2.551,6.309,0.000,0.400,4.000
1320.000,2.662,7.030,0.000,0.480,1.000
833.000,2.839,7.398,0.000,0.800,2.000
504.000,2.830,7.256,0.000,0.750,2.000
1447.000,2.896,6.314,0.000,0.340,4.000
5623.000,2.569,6.676,0.000,0.390,4.000
2773.000,2.600,6.782,0.000,0.550,1.000
7797.000,2.638,6.850,0.000,0.720,2.000
149.000,2.616,6.364,0.000,0.810,0.000
5670.000,2.752,6.880,0.000,0.530,1.000
1598.000,2.434,6.062,0.000,0.870,0.000
1211.000,2.610,7.369,0.000,0.620,3.000
5872.000,2.705,6.685,0.000,0.410,4.000
1510.000,2.466,6.083,0.000,0.880,0.000
1659.000,2.445,5.366,0.000,0.620,3.000
2110.000,2.780,5.890,0.000,0.560,3.000
500.000,2.669,6.177,0.000,0.620,3.000
1564.000,2.826,6.538,0.000,0.860,0.000
1088.000,2.842,6.292,0.000,1.000,0.000
1704.000,2.684,6.373,0.000,0.700,2.000
3176.000,2.660,6.574,0.000,0.650,3.000
2908.000,2.455,6.719,0.000,0.640,3.000
1587.000,2.550,6.920,0.000,0.850,0.000
1567.000,2.769,6.898,0.000,0.610,3.000
1447.000,2.588,5.941,0.000,0.930,0.000
5524.000,2.629,6.552,0.000,0.600,3.000
1159.000,2.530,6.282,0.000,0.950,0.000
2511.000,2.340,6.413,0.000,0.740,2.000
1331.000,3.016,6.895,0.000,0.460,1.000
1579.000,2.571,6.722,0.000,0.770,2.000
303.000,2.709,7.217,0.000,0.720,2.000
6919.000,2.436,5.963,0.000,0.930,0.000
1497.000,2.680,6.560,0.000,0.710,2.000
2363.000,2.562,6.751,0.000,0.580,3.000
1520.000,2.826,6.324,0.000,0.600,3.000
110.000,2.487,6.029,0.000,1.000,0.000
2673.000,2.458,6.924,0.000,0.490,1.000
1182.000,2.597,6.499,0.000,0.530,1.000
3991.000,2.475,6.114,0.000,0.670,2.000
2906.000,2.745,6.410,0.000,0.590,3.000
1016.000,2.640,6.964,0.000,0.660,2.000
2992.000,2.597,6.969,0.000,0.610,3.000
2507.000,2.831,7.025,0.000,0.810,0.000
1928.000,2.622,6.870,0.000,0.750,2.000
1958.000,2.676,6.322,0.000,0.840,0.000
141.000,2.665,7.325,0.000,0.740,2.000
9180.000,2.422,6.494,0.000,0.710,2.000
1398.000,2.804,6.899,0.000,0.620,3.000
4460.000,2.660,6.342,0.000,0.530,1.000
1436.000,2.694,6.765,0.000,0.590,3.000
4750.000,2.550,6.477,0.000,0.970,0.000
1992.000,2.574,6.483,0.000,0.610,3.000
2850.000,2.264,6.863,0.000,0.920,0.000
1400.000,2.650,6.212,0.000,0.380,4.000
1202.000,2.592,7.066,0.000,0.460,1.000
2410.000,2.519,5.256,0.000,0.620,3.000
2462.000,2.500,6.183,0.000,0.930,0.000
422.000,2.523,6.159,0.000,0.800,2.000
3763.000,2.768,7.316,0.000,0.440,4.000
7084.000,2.629,6.432,0.000,0.490,1.000
1887.000,2.643,6.585,0.000,0.460,1.000
1936.000,2.642,5.881,0.000,0.680,2.000
1714.000,2.240,6.268,0.000,0.730,2.000
1259.000,2.608,7.392,0.000,0.670,2.000
3253.000,2.680,6.543,0.000,0.630,3.000
1329.000,2.634,6.931,0.000,0.620,3.000
3030.000,2.353,7.281,0.000,0.760,2.000
936.000,2.610,6.669,0.000,0.780,2.000
4057.000,2.700,6.159,0.000,0.740,2.000
1724.000,2.855,5.873,0.000,0.820,0.000
4479.000,2.738,6.961,0.000,0.960,0.000
1582.000,2.209,6.756,0.000,0.820,0.000
5002.000,2.650,5.916,0.000,0.960,0.000
3306.000,2.574,6.933,0.000,0.710,2.000
73.000,2.670,7.186,0.000,0.690,2.000
1450.000,2.628,6.619,0.000,0.410,4.000
3910.000,2.770,6.504,0.000,0.490,1.000
2879.000,2.418,7.397,0.000,0.770,2.000
3809.000,2.787,7.153,0.000,0.660,2.000
1235.000,2.608,6.947,0.000,0.580,3.000
2995.000,2.824,6.575,0.000,0.440,4.000
1313.000,2.553,6.094,0.000,0.510,1.000
3990.000,3.015,6.753,0.000,0.500,1.000
4084.000,2.676,5.921,0.000,0.450,1.000
4043.000,2.585,6.295,0.000,0.690,2.000
986.000,2.721,6.369,0.000,0.660,2.000
1072.000,2.567,6.573,0.000,0.500,1.000
168.000,2.404,7.193,0.000,0.710,2.000
1065.000,2.800,6.392,0.000,0.770,2.000
948.000,2.640,7.350,0.000,0.530,1.000
1518.000,2.604,6.554,0.000,0.810,0.000
1322.000,2.854,6.984,0.000,0.530,1.000
908.000,2.534,5.958,0.000,0.760,2.000
3949.000,2.640,6.890,0.000,0.540,1.000
124.000,2.331,6.076,0.000,0.830,0.000
3827.000,2.660,6.626,0.000,1.000,0.000
983.000,2.596,6.303,0.000,0.870,0.000
2559.000,2.500,6.460,0.000,0.690,2.000
2307.000,2.503,6.267,0.000,0.540,1.000
264.000,2.574,6.429,0.000,0.840,0.000
2842.000,2.747,7.192,0.000,0.640,3.000
1335.000,2.728,6.734,0.000,0.640,3.000
3311.000,2.555,7.233,0.000,0.680,2.000
2682.000,2.480,7.332,0.000,0.770,2.000
677.000,2.509,6.263,0.000,0.750,2.000
84.000,2.977,5.180,0.000,0.600,3.000
3923.000,2.751,6.724,0.000,0.550,1.000
3034.000,2.155,7.104,0.000,0.610,3.000
1289.000,2.558,6.708,0.000,0.550,1.000
1723.000,2.507,7.008,0.000,0.740,2.000
1613.000,2.565,5.674,0.000,0.790,2.000
836.000,2.790,5.482,0.000,0.820,0.000
1373.000,2.539,6.709,0.000,0.870,0.000
3258.000,2.870,6.600,0.000,0.610,3.000
1053.000,2.548,6.637,0.000,0.540,1.000
1106.000,2.660,6.356,0.000,0.730,2.000
1395.000,2.550,6.780,0.000,0.690,2.000
1523.000,2.884,6.974,0.000,0.790,2.000
3306.000,2.582,6.787,0.000,0.740,2.000
1483.000,2.390,5.813,0.000,0.980,0.000
17.000,3.011,6.471,0.000,0.610,3.000
5408.000,2.580,6.577,0.000,0.560,3.000
2648.000,2.811,5.812,0.000,0.680,2.000
4377.000,2.431,6.298,0.000,0.630,3.000
1097.000,2.654,7.222,0.000,0.610,3.000
5557.000,2.823,6.401,0.000,0.790,2.000
1223.000,2.630,6.114,0.000,0.640,3.000
